species,body_mass,forearm,age,sex,year
Artibeus cinereus,16,41,adult,male,2011
Artibeus cinereus,17,41,adult,female,2011
Artibeus cinereus,18,42,adult,female,2011
Artibeus cinereus,17,41,adult,female,2011
Artibeus lituratus,60,74,adult,female,2011
Artibeus lituratus,68,71,adult,male,2011
Artibeus lituratus,60,71,adult,male,2011
Artibeus lituratus,69,70,adult,female,2011
Artibeus lituratus,60,72,adult,male,2011
Artibeus lituratus,62,73,adult,female,2011
Artibeus lituratus,54,73,adult,male,2011
Artibeus lituratus,74,72,adult,female,2011
Artibeus lituratus,53,67,adult,male,2011
Artibeus lituratus,64,73,adult,female,2011
Artibeus lituratus,60,68,adult,female,2011
Artibeus lituratus,18,41,adult,female,2011
Artibeus cinereus,16,41,adult,female,2011
Artibeus cinereus,12,41,adult,male,2011
Artibeus lituratus,81,71,adult,female,2011
Artibeus cinereus,15,40,adult,male,2011
Artibeus cinereus,16,41,adult,female,2011
Artibeus cinereus,13,40,adult,female,2011
Artibeus planirostris,45,62,adult,male,2014
Artibeus lituratus,60,68.3,adult,male,2014
Artibeus planirostris,38,58.6,adult,male,2014
Artibeus planirostris,43,63,adult,female,2014
Artibeus planirostris,32,60.2,adult,male,2014
Artibeus planirostris,53,58.8,adult,female,2014
Artibeus planirostris,42,61,adult,female,2014
Artibeus planirostris,37,57,adult,male,2014
Artibeus planirostris,36,57.7,adult,male,2014
Artibeus planirostris,39,63.1,adult,male,2014
Artibeus planirostris,40,61.6,adult,male,2014
Artibeus planirostris,43,62.2,adult,male,2014
Artibeus planirostris,43,61.4,adult,male,2014
Artibeus lituratus,62,71.5,adult,female,2014
Artibeus planirostris,38,58.8,adult,male,2014
Artibeus planirostris,47,62.1,adult,female,2014
Artibeus obscurus,34,58,adult,female,2014
Artibeus planirostris,40,60.3,adult,male,2014
Artibeus planirostris,44,60.3,adult,male,2014
Artibeus planirostris,44,60,adult,female,2014
Artibeus lituratus,53,74.1,adult,male,2014
Artibeus planirostris,33,58.4,adult,male,2014
Artibeus planirostris,51,61.1,adult,female,2014
Artibeus planirostris,33,62.3,adult,male,2014
Artibeus planirostris,33,60.6,adult,male,2014
Artibeus planirostris,41,60.8,adult,male,2014
Artibeus lituratus,80,70,adult,male,2014
Artibeus lituratus,90,71,adult,female,2014
Artibeus planirostris,43,60,adult,male,2014
Artibeus lituratus,90,75.2,adult,female,2014
Artibeus lituratus,72,70.6,adult,female,2014
Artibeus lituratus,57,71,juvenile,male,2014
Artibeus planirostris,53,58.5,adult,female,2014
Artibeus planirostris,33,63,adult,male,2014
Artibeus planirostris,53,60.4,adult,female,2014
Artibeus lituratus,64,71.7,adult,male,2014
Artibeus planirostris,36,58,adult,male,2014
Artibeus lituratus,46,70,adult,male,2014
Artibeus cinereus,12,40.5,adult,male,2014
Artibeus planirostris,38,58,adult,male,2014
Artibeus planirostris,38,60.7,adult,male,2014
Artibeus obscurus,50,56.8,adult,female,2014
Artibeus cinereus,14,42.6,adult,male,2014
Artibeus obscurus,32,57.8,adult,male,2014
Artibeus cinereus,12,41.4,adult,female,2014
Artibeus cinereus,12,43.1,adult,female,2014
Artibeus planirostris,44,61.1,adult,male,2014
Artibeus planirostris,46,60.6,adult,female,2014
Artibeus planirostris,45,58,adult,female,2014
Artibeus planirostris,49,60,adult,male,2014
Artibeus obscurus,35,57.5,adult,female,2014
Artibeus obscurus,40,58.7,adult,female,2014
Artibeus lituratus,83,71.1,adult,female,2014
Artibeus obscurus,35,57,adult,female,2014
Artibeus planirostris,41,56.6,adult,male,2014
Artibeus obscurus,35,57.7,adult,female,2014
Artibeus planirostris,43,56.1,adult,male,2014
Artibeus planirostris,40,60,adult,male,2014
Artibeus obscurus,36,56.2,adult,male,2014
Artibeus planirostris,39,57.6,adult,male,2014
Artibeus planirostris,40,58.7,adult,male,2014
Artibeus planirostris,47,62.2,adult,male,2014
Artibeus planirostris,43,60.4,juvenile,male,2014
Artibeus lituratus,70,73.9,adult,female,2014
Artibeus lituratus,73,70.8,adult,male,2014
Artibeus obscurus,40,56.6,adult,female,2014
Artibeus planirostris,46,53.6,adult,female,2014
Artibeus lituratus,63,71.8,adult,female,2014
Artibeus planirostris,36,58.8,adult,male,2014
Artibeus planirostris,47,58,adult,female,2014
Artibeus planirostris,46,62.9,adult,female,2014
Artibeus planirostris,22,43.3,adult,male,2014
Artibeus planirostris,42,61,adult,female,2014
Artibeus planirostris,39,59.8,adult,male,2014
Artibeus planirostris,44,61.3,adult,male,2014
Artibeus planirostris,50,58.5,adult,female,2014
Artibeus planirostris,54,59.8,adult,female,2014
Artibeus planirostris,39,60.1,adult,male,2014
Artibeus cinereus,12,40.1,adult,male,2014
Artibeus planirostris,41,61.6,adult,male,2014
Artibeus planirostris,44,61.6,adult,male,2014
Artibeus planirostris,47,60.6,adult,female,2014
Artibeus planirostris,38,58.3,adult,male,2014
Artibeus planirostris,42,60.5,adult,male,2014
Artibeus planirostris,40,60,adult,female,2013
Artibeus cinereus,11,44,adult,female,2014
Artibeus planirostris,44,61,adult,male,2014
Artibeus lituratus,79,69,adult,female,2014
Artibeus planirostris,43,60,adult,female,2014
Artibeus lituratus,64,66.5,adult,male,2014
Artibeus lituratus,78,72,adult,female,2014
Artibeus lituratus,57,74,adult,male,2014
Artibeus planirostris,36,59,adult,male,2014
Artibeus lituratus,64,70.5,adult,male,2014
Artibeus planirostris,37,60,juvenile,male,2014
Artibeus planirostris,37,57,adult,male,2014
Artibeus lituratus,61,70,adult,male,2014
Artibeus lituratus,74,69,adult,male,2014
Artibeus lituratus,55,60,adult,female,2014
Artibeus lituratus,79,68.5,adult,female,2014
Artibeus planirostris,47,59,adult,female,2014
Artibeus lituratus,76,70.5,adult,female,2014
Artibeus planirostris,41,59,adult,female,2014
Artibeus lituratus,71,70,adult,male,2014
Artibeus planirostris,51,58,adult,female,2014
Artibeus lituratus,79,67,adult,male,2014
Artibeus lituratus,70,75.5,adult,male,2014
Artibeus cinereus,18.5,40,adult,female,2014
Artibeus planirostris,46,62.5,adult,female,2014
Artibeus planirostris,42,60,adult,female,2014
Artibeus planirostris,41,57.5,adult,female,2014
Artibeus lituratus,80,73,adult,female,2014
Artibeus lituratus,61,69,adult,male,2014
Artibeus lituratus,63,68,adult,female,2014
Artibeus lituratus,65,71,adult,female,2014
Artibeus planirostris,48,55,adult,female,2014
Artibeus planirostris,51,60,adult,female,2014
Artibeus cinereus,10,40,adult,female,2014
Artibeus planirostris,38,60,adult,female,2014
Artibeus planirostris,41,59,adult,female,2014
Artibeus lituratus,75,70,adult,male,2014
Artibeus lituratus,56,65,adult,male,2014
Artibeus lituratus,57,67,adult,female,2014
Artibeus lituratus,55,66,adult,female,2014
Artibeus lituratus,65,71,adult,male,2014
Artibeus planirostris,39,57,adult,male,2014
Artibeus cinereus,12,40,adult,male,2014
Artibeus lituratus,64,70,adult,male,2014
Artibeus cinereus,13,40.5,adult,male,2014
Artibeus lituratus,66,67,adult,male,2014
Artibeus lituratus,55,65,adult,female,2014
Artibeus lituratus,69,72,adult,male,2014
Artibeus lituratus,75,72,adult,female,2014
Artibeus lituratus,82,73,adult,female,2014
Artibeus lituratus,90,73,adult,female,2014
Artibeus lituratus,76,70,adult,female,2014
Artibeus lituratus,60,71,adult,male,2014
Artibeus lituratus,63.5,70,adult,male,2014
Artibeus cinereus,12,42,adult,female,2014
Artibeus lituratus,96,69,adult,female,2014
Artibeus lituratus,89,72,adult,female,2014
Artibeus lituratus,60,72,adult,male,2014
Artibeus lituratus,61,71,adult,male,2014
Artibeus lituratus,63,71,adult,male,2014
Artibeus lituratus,78,69,adult,female,2014
Artibeus lituratus,71.5,73,adult,female,2014
Artibeus lituratus,71,71,adult,female,2014
Artibeus lituratus,62,70,juvenile,female,2014
Artibeus lituratus,70,70,adult,female,2014
Artibeus lituratus,71,76.5,adult,female,2014
Artibeus lituratus,69.5,74,adult,female,2014
Artibeus planirostris,41,58,adult,female,2014
Artibeus lituratus,88,71,adult,female,2014
Artibeus planirostris,45,61,juvenile,female,2014
Artibeus lituratus,64,69,adult,female,2014
Artibeus lituratus,64,69,adult,female,2014
Artibeus lituratus,66,69,adult,female,2014
Artibeus planirostris,42,57,adult,female,2014
Artibeus lituratus,73,72,juvenile,female,2014
Artibeus planirostris,33,55,adult,female,2014
Artibeus planirostris,32,57,juvenile,female,2014
Artibeus planirostris,36,58,juvenile,female,2014
Artibeus lituratus,64,70.5,adult,female,2014
Artibeus planirostris,41,47.5,adult,female,2014
Artibeus planirostris,39,57.5,adult,male,2014
Artibeus lituratus,63,70,juvenile,female,2014
Artibeus lituratus,73,71,adult,female,2014
Artibeus planirostris,34,57,adult,male,2014
Artibeus lituratus,65,67.5,adult,male,2014
Artibeus lituratus,52,69,adult,male,2014
Artibeus lituratus,68,67,adult,male,2014
Artibeus lituratus,70,73,juvenile,female,2014
Artibeus lituratus,65,67,juvenile,female,2014
Artibeus planirostris,51,61,adult,female,2014
Artibeus planirostris,16,43,adult,female,2014
Artibeus planirostris,41,59,juvenile,female,2014
Artibeus lituratus,90,77,adult,female,2014
Artibeus lituratus,58,68.5,adult,male,2014
Artibeus lituratus,72,72,adult,female,2014
Artibeus planirostris,42.5,59,adult,female,2014
Artibeus planirostris,38,57,juvenile,female,2014
Artibeus lituratus,64,70,juvenile,female,2014
Artibeus lituratus,66,71,adult,female,2014
Artibeus lituratus,64,77,juvenile,female,2014
Artibeus lituratus,65,67,adult,male,2014
Artibeus planirostris,42,59,juvenile,female,2014
Artibeus lituratus,60,71,adult,male,2014
Artibeus lituratus,62,70,juvenile,female,2014
Artibeus planirostris,61,72,juvenile,female,2014
Artibeus planirostris,42,59,adult,female,2014
Artibeus lituratus,59,71,adult,male,2014
Artibeus lituratus,54,71.5,juvenile,female,2014
Artibeus lituratus,59,67.5,adult,male,2014
Artibeus lituratus,39,57.5,adult,male,2014
Artibeus lituratus,72,71,adult,female,2014
Artibeus lituratus,63,70,juvenile,female,2014
Artibeus planirostris,39,54,adult,male,2014
Artibeus planirostris,34,60,juvenile,female,2014
Artibeus planirostris,39,54,juvenile,female,2014
Artibeus lituratus,64,76,juvenile,female,2014
Artibeus planirostris,41,63,adult,male,2014
Artibeus lituratus,42,73,adult,male,2014
Artibeus lituratus,71,75,adult,female,2014
Artibeus planirostris,42,58.5,juvenile,female,2014
Artibeus planirostris,42,58,adult,male,2014
Artibeus planirostris,54,60,juvenile,female,2014
Artibeus planirostris,39,57,adult,female,2014
Artibeus planirostris,42,60,juvenile,female,2014
Artibeus planirostris,64,61,adult,female,2014
Artibeus planirostris,39,60,adult,male,2014
Artibeus planirostris,42,60,adult,female,2014
Artibeus lituratus,81,73.5,juvenile,female,2014
Artibeus planirostris,39,60,adult,male,2014
Artibeus lituratus,74,74,juvenile,female,2014
Artibeus planirostris,41,61,adult,male,2014
Artibeus planirostris,30,60,adult,female,2014
Artibeus lituratus,68,71,adult,female,2014
Artibeus planirostris,39,60,adult,female,2014
Artibeus planirostris,38,60,adult,male,2014
Artibeus lituratus,71,75,adult,female,2014
Artibeus planirostris,43,60,adult,female,2014
Artibeus planirostris,44.5,61,adult,female,2014
Artibeus planirostris,43,59,juvenile,female,2014
Artibeus planirostris,41,60.5,adult,male,2014
Artibeus planirostris,42.5,59,juvenile,female,2014
Artibeus planirostris,44,63,juvenile,female,2014
Artibeus planirostris,41,58.5,adult,female,2014
Artibeus planirostris,48.5,60,adult,female,2014
Artibeus planirostris,38,56,adult,male,2014
Artibeus planirostris,41,60,juvenile,female,2014
Artibeus lituratus,67,79,adult,male,2014
Artibeus planirostris,47,61,adult,female,2014
Artibeus lituratus,64,72,adult,male,2014
Artibeus lituratus,66,72,juvenile,female,2014
Artibeus planirostris,40,57,adult,male,2014
Artibeus planirostris,41,58,adult,female,2014
Artibeus planirostris,39,58,juvenile,female,2014
Artibeus lituratus,70,73,adult,male,2014
Artibeus planirostris,42,62.5,adult,male,2014
Artibeus lituratus,72,73,adult,female,2014
Artibeus planirostris,39,60,juvenile,female,2014
Artibeus lituratus,94,70,adult,female,2014
Artibeus planirostris,43,60,juvenile,female,2014
Artibeus planirostris,36,57,adult,male,2014
Artibeus cinereus,12,39,adult,male,2014
Artibeus planirostris,42,60,adult,male,2014
Artibeus lituratus,78,71,juvenile,female,2014
Artibeus planirostris,40,56,juvenile,female,2014
Artibeus planirostris,44,62,juvenile,female,2014
Artibeus planirostris,41,61,adult,male,2014
Artibeus planirostris,48,60,juvenile,female,2014
Artibeus planirostris,43,61,juvenile,female,2014
Artibeus planirostris,42,61,adult,male,2014
Artibeus planirostris,46,58,adult,male,2014
Artibeus planirostris,44,58,adult,male,2014
Artibeus planirostris,44,59,juvenile,female,2014
Artibeus planirostris,46,60,adult,female,2014
Artibeus planirostris,40,60,juvenile,female,2014
Artibeus planirostris,43,60,adult,male,2014
Artibeus planirostris,39,58,adult,male,2014
Artibeus planirostris,41,57,juvenile,female,2014
Artibeus planirostris,43,60,adult,male,2014
Artibeus planirostris,44,61.5,adult,male,2014
Artibeus lituratus,71,72,adult,female,2014
Artibeus planirostris,41,61,adult,male,2014
Artibeus planirostris,57,59,adult,male,2014
Artibeus planirostris,43,60,juvenile,female,2014
Artibeus planirostris,47,59,adult,female,2014
Artibeus planirostris,47,62,juvenile,female,2014
Artibeus planirostris,39,57,adult,male,2014
Artibeus planirostris,45,59,adult,male,2014
Artibeus planirostris,41,59,adult,male,2014
Artibeus planirostris,39,59,adult,male,2014
Artibeus planirostris,39,59,juvenile,female,2014
Artibeus planirostris,42,58.5,juvenile,female,2014
Artibeus planirostris,38,61.5,adult,male,2014
Artibeus planirostris,44,61,adult,female,2014
Artibeus lituratus,66,69,juvenile,female,2014
Artibeus planirostris,48,60,adult,female,2014
Artibeus lituratus,86,72,adult,female,2014
Artibeus lituratus,88,74,adult,female,2014
Artibeus lituratus,69,70,juvenile,female,2014
Artibeus lituratus,78,69.5,adult,male,2014
Artibeus planirostris,41.5,61,adult,male,2014
Artibeus planirostris,52,62,adult,female,2014
Artibeus planirostris,47,61,adult,male,2014
Artibeus planirostris,38,57.5,adult,male,2014
Artibeus planirostris,38,59,adult,male,2014
Artibeus planirostris,40,59.5,juvenile,female,2014
Artibeus planirostris,39,61,adult,male,2014
Artibeus planirostris,46,60,adult,male,2014
Artibeus planirostris,39,59,adult,male,2014
Artibeus planirostris,46,58.5,juvenile,female,2014
Artibeus planirostris,44,59,adult,male,2014
Artibeus planirostris,44,58,juvenile,female,2014
Artibeus planirostris,49,59,adult,male,2014
Artibeus cinereus,14,41,juvenile,female,2014
Artibeus planirostris,41,59,adult,male,2014
Artibeus cinereus,14,43,adult,male,2014
Artibeus planirostris,41,60,adult,male,2014
Artibeus planirostris,42,59,adult,male,2014
Artibeus planirostris,43,60,adult,male,2014
Artibeus planirostris,42,61,adult,male,2014
Artibeus planirostris,47,63,adult,male,2014
Artibeus planirostris,52,60,adult,female,2014
Artibeus planirostris,43,59,juvenile,female,2014
Artibeus lituratus,69,69,adult,male,2014
Artibeus planirostris,44,59,juvenile,female,2014
Artibeus lituratus,75,70,juvenile,female,2014
Artibeus planirostris,52,61,juvenile,female,2014
Artibeus planirostris,40,59,adult,male,2014
Artibeus planirostris,49,62,adult,female,2014
Artibeus lituratus,75,75,juvenile,female,2014
Artibeus lituratus,68,67,adult,male,2014
Artibeus planirostris,43,57,adult,male,2014
Artibeus lituratus,60,70,adult,male,2014
Artibeus planirostris,42,57,adult,male,2014
Artibeus planirostris,43,61,adult,female,2014
Artibeus lituratus,69,75,adult,female,2014
Artibeus cinereus,12,43,adult,female,2014
Artibeus planirostris,45,60.5,adult,male,2014
Artibeus planirostris,43,60,adult,female,2014
Artibeus lituratus,71,69,adult,male,2014
Artibeus planirostris,65,64,adult,female,2014
Artibeus planirostris,46,58,adult,female,2014
Artibeus planirostris,41,59,adult,male,2014
Artibeus planirostris,46,59,adult,male,2014
Artibeus planirostris,38,58,adult,male,2014
Artibeus planirostris,38,60,adult,female,2014
Artibeus planirostris,45,61,adult,male,2014
Artibeus planirostris,44,60.5,adult,male,2014
Artibeus cinereus,12,39,juvenile,male,2014
Artibeus planirostris,43,61,adult,male,2014
Artibeus lituratus,59,70,adult,male,2014
Artibeus planirostris,45,60,adult,female,2014
Artibeus planirostris,51,60,adult,female,2014
Artibeus planirostris,41,61,adult,female,2014
Artibeus planirostris,43,59,adult,female,2014
Artibeus planirostris,43,61,adult,male,2014
Artibeus planirostris,53.5,63,adult,male,2014
Artibeus planirostris,46.5,60.5,adult,male,2014
Artibeus planirostris,53,61,adult,female,2014
Artibeus planirostris,41,55,adult,male,2014
Artibeus planirostris,40,54,adult,male,2014
Artibeus lituratus,69,71,adult,female,2014
Artibeus lituratus,63,72,adult,female,2014
Artibeus planirostris,45,63,adult,male,2014
Artibeus lituratus,57,69,adult,female,2014
Artibeus planirostris,47,61,adult,male,2014
Artibeus planirostris,39,57,adult,male,2014
Artibeus planirostris,41,60,adult,female,2014
Artibeus planirostris,38,60,juvenile,female,2014
Artibeus lituratus,97,74,adult,female,2014
Artibeus planirostris,39,61,adult,male,2014
Artibeus planirostris,36,60,adult,male,2014
Artibeus planirostris,40,60,adult,male,2014
Artibeus lituratus,62,74,juvenile,female,2014
Artibeus planirostris,46,61,adult,female,2014
Artibeus lituratus,61,70,juvenile,female,2014
Artibeus lituratus,60,73,adult,male,2014
Artibeus planirostris,40,58,adult,male,2014
Artibeus cinereus,9,39,adult,male,2014
Artibeus lituratus,50,70,juvenile,female,2014
Artibeus planirostris,42,62,adult,male,2014
Artibeus planirostris,43,64,adult,female,2014
Artibeus lituratus,87,72,adult,female,2014
Artibeus planirostris,47,62,adult,male,2014
Artibeus cinereus,13,42,adult,male,2015
Artibeus cinereus,14,42,adult,female,2015
Artibeus lituratus,88,69,adult,female,2015
Artibeus lituratus,72,71,adult,female,2015
Artibeus lituratus,80,73,adult,female,2015
Artibeus lituratus,69,63,adult,male,2015
